Ano,Área de Avaliação,Grau Acadêmico,Organização Acadêmica,Categoria Administrativa,Modalidade de Ensino,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Conceito Enade (Faixa)
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Varginha,MG,7,7,5
2023,MEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vespasiano,MG,122,119,2
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vespasiano,MG,20,20,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vespasiano,MG,24,22,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vespasiano,MG,9,9,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,47,41,5
2023,ENGENHARIA QUÍMICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,8,7,3
2023,ENGENHARIA AMBIENTAL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,6,6,3
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,10,9,4
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,10,10,5
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,23,21,4
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,21,20,4
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,24,23,4
2023,MEDICINA VETERINÁRIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,34,34,3
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,7,7,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,18,18,3
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,57,55,3
2023,ENGENHARIA AMBIENTAL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,2,2,1
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Viçosa,MG,5,5,3
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,52,46,5
2023,ENGENHARIA AMBIENTAL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,23,22,5
2023,NUTRIÇÃO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,61,60,5
2023,AGRONOMIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,295,267,5
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,35,32,5
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,42,38,5
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,36,36,5
2023,ENGENHARIA DE ALIMENTOS,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,60,58,5
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,40,37,5
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,58,51,5
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,69,65,5
2023,ENGENHARIA QUÍMICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,55,48,5
2023,ENGENHARIA FLORESTAL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Viçosa,MG,42,41,5
2023,FARMÁCIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,37,36,4
2023,ENGENHARIA FLORESTAL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,29,23,3
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,55,55,4
2023,AGRONOMIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,56,53,4
2023,ENGENHARIA DE ALIMENTOS,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,15,15,2
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,30,30,4
2023,NUTRIÇÃO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,41,41,4
2023,ENGENHARIA QUÍMICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Alegre,ES,42,33,3
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Aracruz,ES,1,0,SC
2023,ENGENHARIA MECÂNICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Aracruz,ES,34,30,5
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Aracruz,ES,24,22,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Aracruz,ES,3,1,SC
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Aracruz,ES,1,0,SC
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Aracruz,ES,22,21,3
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,29,28,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,27,24,3
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,4,0,SC
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,10,2,4
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,45,44,4
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,3,1,SC
2023,ENGENHARIA ELÉTRICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,8,2,2
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,13,7,5
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,35,33,4
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,6,5,5
2023,ENGENHARIA MECÂNICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Cachoeiro de Itapemirim,ES,16,16,5
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,57,57,3
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,18,18,4
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,27,26,3
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,35,34,3
2023,ENGENHARIA AMBIENTAL,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,4,3,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,16,15,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Cariacica,ES,48,45,4
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cariacica,ES,3,0,SC
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cariacica,ES,13,9,4
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cariacica,ES,14,6,4
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Cariacica,ES,4,4,4
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Cariacica,ES,22,20,3
2023,MEDICINA VETERINÁRIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Castelo,ES,15,14,4
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,38,38,4
2023,AGRONOMIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Colatina,ES,56,54,4
2023,ARQUITETURA E URBANISMO,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Colatina,ES,37,36,4
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,7,7,4
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,8,8,3
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,15,14,5
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,17,17,3
2023,MEDICINA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,158,158,3
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,34,34,4
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,19,18,5
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,35,35,4
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,27,27,4
2023,MEDICINA VETERINÁRIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Colatina,ES,19,19,4
2023,ENGENHARIA ELÉTRICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Guarapari,ES,10,10,4
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,11,9,4
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,24,22,3
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,20,19,3
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,28,26,2
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,1,1,SC
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,40,39,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,6,3,1
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Guarapari,ES,11,8,2
2023,ENGENHARIA AMBIENTAL,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Ibatiba,ES,12,12,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,21,19,2
2023,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Linhares,ES,32,28,3
2023,MEDICINA VETERINÁRIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,1,1,SC
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,2,0,SC
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,34,31,2
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,16,16,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,14,12,3
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,18,17,2
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,38,37,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,10,10,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Linhares,ES,1,1,SC
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Montanha,ES,3,0,SC
2023,MEDICINA VETERINÁRIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Nova Venécia,ES,11,9,5
2023,ENGENHARIA CIVIL,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Nova Venécia,ES,11,11,5
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Nova Venécia,ES,2,2,3
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Nova Venécia,ES,21,14,5
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Nova Venécia,ES,15,10,5
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Nova Venécia,ES,17,6,5
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Nova Venécia,ES,3,3,4
2023,MEDICINA VETERINÁRIA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Santa Teresa,ES,21,20,3
2023,AGRONOMIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Santa Teresa,ES,33,31,4
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Santa Teresa,ES,28,28,2
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Santa Teresa,ES,34,34,3
2023,FARMÁCIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Mateus,ES,31,31,4
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,4,1,SC
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,7,3,4
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,8,2,5
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,1,1,SC
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,1,0,SC
2023,ENGENHARIA ELÉTRICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Mateus,ES,7,7,5
2023,ENGENHARIA MECÂNICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,São Mateus,ES,32,27,4
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,20,20,4
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,6,5,3
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,2,2,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,São Mateus,ES,25,24,3
2023,ENGENHARIA QUÍMICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Mateus,ES,55,50,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Mateus,ES,25,22,4
2023,AGRONOMIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Mateus,ES,33,31,4
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Mateus,ES,42,42,4
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Universidade,Pública Federal,Educação Presencial,São Mateus,ES,24,21,3
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Serra,ES,39,33,2
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,7,7,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,17,16,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,16,14,3
2023,TECNOLOGIA EM GESTÃO HOSPITALAR,Tecnológico,Faculdade,Privada sem fins lucrativos,Educação a Distância,Serra,ES,1,0,SC
2023,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Serra,ES,41,37,4
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,16,13,4
2023,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,10,8,4
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,25,22,4
2023,ENGENHARIA QUÍMICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,14,14,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,23,23,3
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,12,11,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,10,9,4
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,21,20,3
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,11,7,4
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,6,6,4
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,8,7,3
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,5,4,5
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,1,1,SC
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação a Distância,Serra,ES,8,7,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,32,19,4
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Serra,ES,6,6,4
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Serra,ES,36,29,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Serra,ES,9,8,3
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Venda Nova do Imigrante,ES,4,4,4
2023,ENGENHARIA AMBIENTAL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Venda Nova do Imigrante,ES,3,3,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Venda Nova do Imigrante,ES,16,15,3
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Vila Velha,ES,32,28,5
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vila Velha,ES,9,9,5
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vila Velha,ES,13,10,4
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vila Velha,ES,13,12,4
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vila Velha,ES,1,0,SC
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vila Velha,ES,1,1,SC
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Vila Velha,ES,11,10,4
